epoch,train_loss,val_psnr_y,val_ssim_y,val_ntire,val_combined
80,0.31481871547469176,27.205180370261033,0.7639279010891914,3.5005992339306387,0.6317813574558162
81,0.3156020845993456,27.31065742470811,0.7653723964095116,3.5267768112136553,0.6352812854099894
82,0.32080320601003715,27.02741958451653,0.7638861158490181,3.4576290722041256,0.6259785008234671
83,0.31818603715264654,27.41195686786249,0.7717569807171821,3.471987373156699,0.6319817419446727
84,0.31304669990597,27.276071572329908,0.7712019178271293,3.5208163973608744,0.6343522611008634
85,0.3163781446146678,26.990139049985036,0.7733625254034996,3.5182569534035895,0.6305648175751121
86,0.3230794711285327,27.24076234513565,0.7728616219758987,3.5265560722709615,0.6343892020034425
87,0.31772364693951893,27.286632945904266,0.7643730384111405,3.5322287789275464,0.6354353100677655
88,0.31300278241375845,27.301780140634765,0.7715384212136268,3.4843030591978565,0.6316308400244226
89,0.3130922949457743,27.190959576157592,0.766583908200264,3.5414282916321262,0.6350060190046471
90,0.3171562261610146,27.178374548812975,0.773033427298069,3.465237673418199,0.6284994879783454
91,0.31157847484910345,27.156883630408306,0.7631859996914864,3.5211170083735657,0.6328874627445675
92,0.31348419728049315,27.3483026709038,0.7706626349687576,3.5402825937042643,0.6368773328616528
93,0.3329447726887393,27.25053356765617,0.7685505202412606,3.548256460085306,0.6363197079361442
94,0.30998816224465886,27.43678519946876,0.7731763449311256,3.50387961428612,0.6349497828505362
95,0.3115759100540575,27.150689026709006,0.770122275352478,3.5407886047712833,0.6344493298981362
96,0.31462819425456495,27.309983829646534,0.7746307134628296,3.5241166169434233,0.6350511826158669
97,0.311853843281068,27.168406172985147,0.7673608404397965,3.5151921641837443,0.6325377575109596
98,0.30810844251908454,27.450305718898775,0.775495150089264,3.5393617422941106,0.6380756333440772
99,0.30961094599172295,27.22117402637123,0.7672549080848694,3.494407537974841,0.6314653034942105
100,0.3120445749127721,27.39910790808985,0.7690272802114486,3.5317412352697257,0.6368006184569336
101,0.3061900598457061,27.232503767986042,0.7718246823549271,3.5080604341813273,0.6327446666149361
102,0.3118968904018402,27.367477002356107,0.7702022179961204,3.499169183240647,0.6336908944661719
103,0.31370461382061604,27.35475136414256,0.7729698953032493,3.524877423948839,0.6356741773808519
104,0.30826687848711587,27.37989528357235,0.7736598670482635,3.552891928620737,0.6383230184297157
105,0.30957514981189405,27.35553452663628,0.7708733606338501,3.562993471723658,0.6388603042265917
106,0.31367487756602735,27.38937862300713,0.7683960184454918,3.5435317422585912,0.6376615446424717
107,0.31247688345162267,27.349964439799543,0.7736280515789986,3.5285044768098595,0.6359165952316492
108,0.3168603731207101,27.269630257901166,0.7721672782301903,3.498894920908193,0.632444954966114
109,0.3117796477065029,27.221126919618072,0.7726933532953262,3.5511272293882055,0.6361913556109097
110,0.3197454364903002,27.402120711001483,0.7730331832170486,3.5256724617301334,0.6363325473650296
111,0.30820884043911856,27.38754580435932,0.7715170565247536,3.5493729347581846,0.6381254004510069
112,0.30697122162365054,27.331208735332993,0.7753679344058036,3.491100558910403,0.6325651557675294
113,0.30980801438710776,26.353952219095113,0.7577976948022842,3.4892791817033033,0.6201976678806309
114,0.3119527905820364,27.359944968316658,0.7741433772444725,3.5507978990764606,0.6378991370269966
115,0.3185412154858371,27.320055918800517,0.7729313308000565,3.514501868621896,0.6343758547034978
116,0.3090278165168073,27.072198863731423,0.7672882017493248,3.5398101262140638,0.6333866629811481
117,0.3047527591866183,27.474072134270372,0.7756940600275993,3.5613625691243054,0.6402061157720718
118,0.3134651991976313,27.450383690167147,0.773353964984417,3.5454962874986933,0.6385878200853138
119,0.3025133703128401,27.39398098943728,0.7746414744853973,3.541422727045336,0.6375433229550773
120,0.30469032385981226,27.420195772081488,0.7686412486433983,3.5587333582783014,0.639313560340877
121,0.30351927678987206,27.46841418973423,0.7764700675010681,3.543157825161797,0.6386183294684943
122,0.30917485543044215,27.436769400142165,0.7744461810588836,3.573134457822089,0.6407208223202845
123,0.29949394945638724,27.448159952669393,0.7739324894547462,3.5742850272963147,0.6409590850163935
124,0.3049528288194932,26.675070412594795,0.7585600000619889,3.509381843119663,0.6258868670840735
125,0.30410386675811674,27.490442620301693,0.7747712141275406,3.561624619060874,0.6404325843421773
126,0.30591341529984073,27.259486627926382,0.7685570541024208,3.5230399189264436,0.6343302427596167
127,0.3096855541309678,26.95303195852569,0.7699536460638047,3.5557308042878644,0.6332237998388932
128,0.3043251504381019,27.40988372372984,0.7741260010004044,3.5705939752427787,0.6401730444835212
129,0.3024385939520526,27.451818162328824,0.7741228377819062,3.5888937526896636,0.6422222064199156
130,0.3068922776055623,27.41404916368399,0.7698897370696067,3.577518464248261,0.640802153233405
131,0.30601112777928274,27.465850692061757,0.775508009493351,3.534389244700343,0.6378555707091338
132,0.3039310386022889,27.33677296471318,0.7744947806000709,3.575704331746563,0.6396850230377951
133,0.3010115210550377,27.48432294291796,0.7745294669270515,3.582810788440691,0.6421216024898654
134,0.3069891653147088,27.505073904676934,0.7760663458704948,3.5708665704884397,0.6413856380158316
135,0.3013997943286436,27.50273518097858,0.7755900940299034,3.5683152011075463,0.6411437898545278
136,0.2997273160032479,27.465683475574895,0.773586112856865,3.5720119826785997,0.6409887086679028
137,0.3060822449175708,27.441762655679227,0.7692546534538269,3.575843119532406,0.6410089598236908
138,0.300437070160027,27.498323087618463,0.7751854202151298,3.5823607278495873,0.6422590992493631
139,0.31524061761706706,27.363142178039492,0.7730893263220787,3.5409209681636984,0.6371160245724685
140,0.30127154919038335,27.495811919418554,0.7748482400178909,3.5574909339795795,0.6401552268243635
141,0.30178705180983945,27.491693395560542,0.7749173948168755,3.571128811698158,0.6412402350860199
142,0.3018946902579572,27.42796534879558,0.769848307967186,3.5800020123578724,0.6411830678897674
143,0.2968653079616018,27.511320812984195,0.775452221930027,3.5724393711306885,0.6415947910898598
144,0.30260160601282693,27.530322565840706,0.7762449005246163,3.574841455540314,0.6420324867013683
145,0.3015269775347537,27.327990615820692,0.7730221357941628,3.5797602110481055,0.6399132336184341
146,0.3044628989265626,27.405683831287515,0.7698613861203194,3.5945945892718596,0.6421205969970822
147,0.29931179945727426,27.53242959291601,0.7764057776331902,3.589541686446806,0.6432838437820173
148,0.2995523318468806,27.50605112134881,0.7753607884049416,3.5866863759467895,0.6427161703457593
149,0.30276260641684016,27.479790060971077,0.7710862821340561,3.5787097741127134,0.6417231902715312
150,0.2984444822173521,27.446071452811637,0.7736216133832932,3.6019278761011595,0.6432365495019088
151,0.2978757192571479,27.49404749294563,0.7762241670489312,3.569870216443873,0.6411647783654765
152,0.2972315894552024,26.24998685220919,0.7736175164580346,3.5403581488166402,0.6231546813873349
153,0.3036150056195546,27.50778072882659,0.7753305116295814,3.5746805482765285,0.6417373048000431
154,0.29664500865591575,27.48749254731698,0.7745096909999848,3.5954451570441033,0.6432140865951375
155,0.297675259501101,27.502483759074718,0.7734465265274048,3.5796402719209737,0.6420844029818484
156,0.2988254065255085,27.35667439735661,0.7736773443222046,3.5777970622279844,0.640108185152623
157,0.3003278609858938,27.392309220619897,0.7719013434648514,3.580070447806648,0.640743069241636
158,0.3003961346953748,27.217690121689483,0.7691732582449913,3.5182496151433718,0.6334085944497329
159,0.30271831693419493,27.457288983025983,0.7745694488286972,3.5951643126504123,0.6428131383420258
160,0.2944358694984252,27.535674863831755,0.7759874343872071,3.5877204254962294,0.6431726379225827
161,0.2961871659899332,27.50339382432276,0.7726750668883323,3.573874695622861,0.6416153141059395
162,0.2973437513931688,27.4968960749084,0.7743272313475609,3.5901672379749168,0.6428918041009314
163,0.297421599368015,27.54597220747554,0.7764861944317818,3.5823492288186554,0.6428537549949989
164,0.30250862312604143,27.40114521426498,0.7728856137394905,3.6030125101828556,0.6427653576935501
165,0.29756490706679334,27.533063839404353,0.7744480174779892,3.5942412595970783,0.6436834029589775
166,0.2965178945696498,27.41685860429794,0.7759127554297447,3.5946973047406807,0.6422688412821143
167,0.297520247209503,27.496397256760005,0.7735493257641792,3.57674856000849,0.6417673457102075
168,0.29633491674819623,27.547159586562298,0.7766338783502579,3.586488956501473,0.6432135745404848
169,0.2989696520997817,27.397291393474482,0.7770548564195633,3.5905568697923127,0.6416792149011238
170,0.293764605400074,27.480015784580363,0.7757551696896553,3.5913595713888657,0.64278016158966
171,0.30394594891961796,27.21149652144782,0.7654254674911499,3.569708338247641,0.6376194013720679
172,0.2995414717728833,27.49698058376011,0.7761652061343193,3.578211503415135,0.6418965492482627
173,0.2963653727468238,27.54425955856642,0.7758133271336556,3.5891727264326025,0.6434009716847972
174,0.29669916899089355,27.503380233706906,0.7748909366130828,3.5872011964440027,0.6427256859583366
175,0.30029509117804376,27.51590343860381,0.7757499042153359,3.5795909749107393,0.6422480408917759
176,0.29969311209328203,27.46286112109955,0.7712014654278755,3.603097213085332,0.6435438651041887
177,0.297196253595582,27.513471515573148,0.774381166100502,3.6061159273841885,0.6444280545600134
178,0.29570435939064943,27.55863180367432,0.7775648644566536,3.5796075931521885,0.6427835303086114
179,0.29680354049406854,27.5180301167233,0.7760939988493919,3.597628754945063,0.6437777727044631
180,0.2945636755012604,27.572232646269807,0.7775138580799102,3.5745514804048257,0.642532198112108
181,0.29523271142718305,27.572448398856906,0.7778958866000175,3.584701670069513,0.6433807441581707
182,0.29743659639933023,27.526846913562558,0.7761976769566536,3.5866232508322566,0.64297085732222
183,0.29849705548889666,27.479557298077406,0.7751924496889114,3.5954411115153446,0.6431145588522462
184,0.29663686041372367,27.546522461560937,0.7766837537288666,3.58529625671409,0.6431062188290193
185,0.2983060800526516,27.435980018981994,0.7713697803020477,3.586966805844958,0.6418636507243547
186,0.2936944647366742,27.559167278534936,0.7767320346832275,3.584371592232501,0.6431872236677284
187,0.29613548553133584,27.49563811582574,0.7740033620595932,3.5858242956733695,0.6425141677539359
188,0.29541542605463283,27.55940547566273,0.7776617726683617,3.579641934990897,0.6427960630283589
189,0.2935128037828997,27.519758245753447,0.7763065108656884,3.592011953001454,0.6433313074887059
190,0.2975816162953894,27.52649730701487,0.7759979104995728,3.5972165005339365,0.6438492580488473
191,0.294573847787926,27.559651295732547,0.7770414212346077,3.58821986027951,0.643513962886616
192,0.29374226586646346,27.533262440710942,0.7754695361852646,3.606556288116949,0.6447121378519658
193,0.2953951547303832,27.523504039437626,0.7756356304883957,3.600663136182295,0.644099061841495
194,0.2962776063436485,27.560833999704272,0.7769047817587853,3.5894026838032755,0.643627315313243
195,0.2973129519497056,27.516908113558202,0.7754831817746163,3.6000503005015965,0.6439655431279439
196,0.29559572166707143,27.52161102635681,0.7754513332247734,3.589856538161011,0.6431748493428777
197,0.29475780836789006,27.5171320966369,0.7755635118484497,3.5920737171601704,0.6433036276379754
198,0.29189961161240036,27.566122057728148,0.7771624529361725,3.586070940896921,0.6434157707963453
199,0.29588859662952194,27.521452588836226,0.7757819482684135,3.5915686699794738,0.643315546525409
200,0.294262523751661,27.548475562004434,0.7770492771267891,3.5886690311264453,0.6434116971189259
201,0.29476020278700865,27.560167285379634,0.7765037253499031,3.5836229115869944,0.643137333699495
202,0.29414257371282004,27.539358513108013,0.776512887775898,3.5888962887973865,0.6433166721469656
